ID,NAME,SLUG,LAT,LON
5LCARhd4uqQrBrpP6aBUxA,Pro Kite Villa,pro-kite-villa,26.7608965,33.52800720000005
2Nb6pOHXA4AK2siuEUgCoe,iKiTe,ikite-crete,35.3280593,25.1138071
25nVmg2VL6WkuGCaaM42GG,Kitesurfing Mallorca,kitesurfingmallorca,39.8622518,3.0960992000000003
Lbhg6vz98iAAOIkcwiQs4,Ile de Ré Kitesurf,ilederekitesurf,46.15889380000001,-1.287525
5Yz7K4k3poKWPtzwC30eq,Vilancool,vilancool,-22.0090652,35.32255429999998
2ZS9m92s9yWIG4EKuay0YY,Escuela de Kitesurf Boatkite,boatkite,39.2549937,-0.2625987
aCJxq7GLwo3G8xRiWkt9z,San Andrés Kite School - Kitesurft,san-andres-kiteschool,12.5833182,-81.6908196
XMGYEBFfciOuKguiW88gA,Booster Kite,booster-kite,43.4274976,4.9409809000000005
5cziDRGyMMSwwmc4sUu8O2,Ecole Kite de Rhuys,kite-morbihan,47.506359,-2.710177
2YOolOihagqAiOSmeaQaqU,Kite Club Corfu,kite-club-corfu,39.5238873,19.8782348
5opy6cdgD6kmcWUqcyAkOa,Surf and Kite Theologos,surfandkitetheologos,36.3740594,28.0364979
13gHoRBo0EuOgs4EAOq86I,Paros Kite Pro Center,paroskite-procenter,37.0377171,25.1014098
3zSqISHTdYgYycIWSECWcw,Allyoucansurf Holland,allyoucansurf-holland,52.75967120000001,4.6655498
4vMPlqbDRSwWAMgGE2SG2G,Alex Pastor Kite Club,alexpastor,36.0233046,-5.6117348
pyHnVgS5ck6iqUm6Moo8i,Kitesurf Club Lacanau,kitesurfclublacanau,44.967535,-1.14125
5DkfT6cGR2Q82se2oue0k6,O-rider school,o-rider-school,48.60620369999999,-2.4967694
6SjOM4eGFUQaIAAcYWsSG0,Subcielo Kiteschool,subcielo,36.0734507,-5.686742199999999
BVMzk4JicS2e82iUYmywE,Lynæs Surfcenter,lynaes-surfcenter,55.9441213,11.8630185
Ampe7VIE3mW20KGMU0SWM,Elements Kitesurfing,elementskitesurfing,53.25812220000001,-9.0945499
Nlfh9zgLqEaEoQSc4O82,Kiteboarding Tampa Bay,kiteboardingtampabay,27.7210665,-82.68958190000002
5SA1yhpCwMs6e0iugG0E8S,FORCE Kite & Wake,forcekiteandwake,32.7929375,-79.8556262
3vxyirbxLWOqGk2GW8U2S4,Kahuna Surfhouse,kahunasurfhouse,34.7920963,33.502357
514hCmw9Wwy4yQ8yM0e80m,TKS Miami Sunset Harbour,tksmiami,25.7934099,-80.14290199999998
5n3i1DKpgWMwOCEMuGuyoq,Westpoint Dakhla,westpoint-dakhla,23.7677955,-15.9248013
171kiIioiU60QY0SSioA2S,Sicily Kite School Stagnone,sicilykiteschool,37.8900391,12.4714302
1gxmDwROM8ewKkeuWUIe8A,Kite4fun,kite4fun,27.2578957,33.81160669999997
2tM4IRu85K62oyeSG0Wc0e,École de Kitesurf de la Baie de Somme,kitesurf-baiedesomme,50.1827687,1.4956063
5JLW74xxzUkUGeUasw2eis,Kite Bliss,kitebliss,-2.9097982000000004,-41.4094113
4BOWRmchcIO04Ym8WAACWM,Senigallia Kitesurfing,senigalliakitesurfing,43.6800095,13.2834922
3QTBbJ7aKAm6IKAwos48Ao,Kos Windzone,windzone-kos,36.890374,27.337888
3gEQnZzBfi2AiWgUeqGeaa,ParosKite,paroskite,37.0436365,25.2284277
1jABM3iAlOKA4Kyg6O6iyy,ION Club Fuerteventura,ion-club-fuerteventura,28.1120354,-14.2630782
3QwJRq7vAckMQqg0Mqq40Y,kite2high,kite2high,22.308885600000004,114.225174
2GI1A2SDFKesGumi2mmG2i,Surf School Usedom,surfschule-usedom,54.11498599999999,13.8484337
6RtJqW1wDSOWIcMA8sSGQK,4Elements Kite School Taiba,4elements-taiba,-3.4807374,-38.9282909
7LJ6XpVnxKKaeKQSoGyUuw,Kitty Hawk Kites Virginia,kittyhawk-virginia,36.8591141,-75.98001509999997
5EOD3KCmc0kuqcy0uUqqEc,Snowfamily,snowfamilyasd,38.0185547,15.642718900000002
6vSJJtrmGkyQwcQEaGKesw,Isla Canela Kite Paradise,islacanelakite,37.17358520000001,-7.382322999999999
4rZqQkum0U6iGQgwmiCqQa,MACkite Boardsports Center,mackiteboarding,43.0307781,-86.20719330000001
1u9k3oxqPqC0I4csoeOcuc,Mallorca Kiteboarding,mallorcakiteboarding,39.8795448,3.0801481
6Ee8mP2h0cGUciUSWsKuyY,Bali Kitesurfing,bali-kitesurfing,-8.707590099999999,115.2564912
50CEfNMC760y0qyc6cCMaI,Kite Factory,kitesurf-factory,54.6103354,13.3789021
2GnAJp52F2WQuCs40KA2GC,Kite Club Palawan,kiteclubpalawan,9.789038,118.771706
4icNbd4GGQEMyyoaOe68c6,Floripa,floripa,36.7231044,14.9165007
45Pm09n3XO6q6u8wygSKww,Gokova Kiteboard,kiteboardgokova,37.036611,28.32992
1mpXvnNNSMwWOaM0IEC8YI,Blast Kiteboarding,blastkiteboarding,51.48712560000001,-3.688600400000041
7pmHyUHcfSqssIkwcKaiw6,Kite Lab,kitelab,-33.0911905,18.032275100000003
7GITnksr7BhDZqeOahpJyb,SA Kitesurf Adventures - Cape Town,sakitesurfadventures-cape-town,-33.8181272,18.47868029999995
5OalqVqSJOqqAGEwyaMi8M,Extreme Algarve,extremealgarve,37.0933195,-8.6754661
6po5TQeatySIWEacmEIA8M,Auberge Des Nomades Du Sahara,auberge-des-nomades,23.918392800000003,-15.7733309
1Gk9nXNr1i4WUQQ66qCyay,Kite Legend School,kitelegendschool,19.7734019,-70.65139169999998
6kXxLN6SVq8iAWYGaGue4i,Plaisirkite,plaisirkite,47.4472526,-2.4500065
5iG9njY5H2yCMWiiuYEUEO,Strapless Fuerteventura,strapless-fuerteventura,28.69884,-13.892137
4tAh903mwoO2MKeqI2kUgC,Le Vie del Vento,leviedelvento,37.8891215,12.4731654
4VvnzR8ybKAmoquwcUeiKQ,KitesurfPE,kitesurfpe,-7.996580700000001,-34.838641100000004
1ZWQKNecGoAUmmK44WweYw,Floras Lake,floraslake,42.9020602,-124.5023432
1ut7pfpexpI0KBaxB5fItQ,AIRWALK Windsurf &Kitesurf &Catamatan School,airwalk-windsurf-and-kitesurf-and-catamatan-school,36.85565709999999,30.872381399999995
5XMgmQctaggi4eC0KSi44U,Simon Kiteschool,simonkiteschool,47.2714629,-2.338278
3C9rgV8KwU4UgaoQwIMSg,Paradise Kite,paradisekite,38.9201172,-0.1185915
302ZDgAEIEqCMiYayueE4a,Tartaruga Surf Center,tartarugasurf,42.4580289,-8.8845491
17uUcQCMgogQ8aWMwyAcYk,Kitesurfing Lessons Oman,kitesurfing-lessons-oman,23.605846600000003,58.3386218
65ou0vmjFCMscceQOAeyEw,NorthWest Kiteboarding,northwestkiteboarding,53.0539214,5.4063861
5hrrGGGVx3t2QaXTASxjZz,Be-Rad Watersports,be-rad-watersports,50.8090025,0.34732869999993454
7MgHuryJFKm8EOgCk82kYe,Kite Surf Ireland,kitesurfireland,52.2354515,-9.9754571
24zmwSvEqQgige2mYwSEIK,Skymonster Kitesurfing,skymonster,55.88936999999999,-3.5541150000000004
5fLIGsLaS4csaCwYyQcgw2,Blackhouse Watersport,blackhouse-watersports,55.7553164,-4.1490414
2U4cezoOAg4OI68iYoc48I,WindLife Sport Center,windlifesportcenter,39.06711300000001,17.130935000000022
16INY3pqvWo6yCqIUOgi4e,Scuola Kite Ostia - Centro Kitesurf IKO Roma,kitesurfroma,41.68185870000001,12.3786842
1zqn8UToEAW6AkMKmIuK0G,Local Salento Kitesurf,localsalentokitesurf,40.25852580000001,17.9027449
AHfadPWWpaaYc2SYiaQOu,Kitesurfing Ostia,kitesurfingostia,41.6437603,12.434722099999998
3HirlKolIImogCuCsYG8We,Heaven Kite School,heavenkiteschool,36.4521025,-5.05632879999996
2s5i7iaVsoG4k4GaEIM2EM,Ecole Kitesurf Vendée,kitesurfvendee,46.32298610000001,-1.3067508
hJOStuz37q86WUgG8oAgu,Ocean Republik,oceanrepublik,39.4471372,-0.3348372000000001
20vMGOoU4wMOIoE6SisUiq,Tropikitesurf,tropikitesurf,47.4472526,-2.4500065
12w6D9h0NawioIK8U8OgK2,Kite Boarding Galicia,kiteboardingalicia,42.42257,-8.677669999999999
4pxiUz8Q92uuKOYqqWyiym,Kite Oliva,kiteoliva,38.9066301,-0.0671301
6tUDzxmLioumSkoQUGw20O,Kitesurf Center La Manga,kitecenter-la-manga,37.655127,-0.7209770000000001
19k0Dybrm5JzJ2hKKBQ5Hm,414 Kiting,414-kiting,46.169335,9.371333
6bM3af2Jb2Wy6ssQQYqA2O,Jaws Murcia,jawsmurcia,37.819412,-0.757659
uWl8njtLZmCI0cSIwUWQ0,Kite Beach Fiumara,kitebeachfiumara,42.731796,10.961405
1FUFM8cD5KYICUeM4i2UQM,Dukite,dukite,25.153176,55.19894300000001
605c3P0w12wmIqeAQUKmOy,Addicted 2 Kite,addicted2kite,43.1325341,3.1308894
Okjztfr4WIMIGK8aqC4GW,Les Dauphins,les-dauphins,33.8075978,10.8451467
2zvvVfzKsUySKyg0WiqIs6,KitePoint Rio - K7,kitepointrio,-23.0154611,-43.3069347
2xneNOlZzGuscQK2QQUOgU,Tramontana Surf Voltri,tramontanavoltrisurf,44.4285888,8.7541462
1D4oJZiNYgS8keSyWykIiK,Salento Coast Ovest,kitesurf24,40.05585079999999,17.9926137
533ko8aASc6qiWaOgYmKai,Scuola Kitesurf Puglia,scuoladikitesurfinpuglia,40.7015834,17.323957
C9kbh7glzwQWM0cOe4Sas,Kitesurf Lecce,kitesurflecce,40.3418249,18.3622235
4aBwaARuCsUUmwAGYyeqWY,Kitoo,kitoo,42.63969760000001,3.0329317
FriRym3waau02GGc68cQW,Alex Kite School,alexkite,44.6499988,-1.1551716
jHx7QdgdUIgE0IW6sqwwo,Alex Kite,alexkite-lecce,40.1438978,18.491167800000003
1R7CYgysduaQqmYoKc8AQ2,Liberan Surf,liberansurf,42.9798175,17.1226725
7dheft0cQ8ca8moWuIUeim,Penghu Kitesurfing,penghu-kitesurfing,23.576888,119.679565
5j0CfOZfryWGm4cgk8CoAC,Kite Boarding Asia Phuket,kiteboardingasia-phuket,8.087888999999999,98.297102
4Ge1k8msWsiS6oMQcc0SqO,Cadiz Kite,cadizkite,36.6049999,-6.22261
3Kki6K3RUsg2csY0A8oqQo,Harry Nass Dahab,harry-nass-dahab,28.479716,34.500759
4vrZdiCpRKSeOAQsqwIqeE,30 Nós,30nos,-30.1230544,-51.25312839999999
73XCQ4BjKEiOkQeoqG2WCQ,Surf Kite House,surfkitehouse,36.3956383,-6.1730725
6gkYU8BuzSSOC6EuQwqSoG,RedSeaZone,redseazone,27.418822,33.674886
5WXcsEJQOIiiCu4sYwGYue,Kiteboarding Asia Pattaya,kiteboardingasia-pattaya,12.843898,100.903831
1wJVCQs524COeGqSQQ48Iu,Cuyo Watersports Association,cuyokiteboarding,10.8565005,121.0055273
1ytvdj4vzWYwkYmKeiYEcY,15 Knots,15knots,18.4434466,-66.0268949
1LA9Uk9ikE0aEu486k6oUE,En Colombia Kitesurf,encolombiakitesurf,10.468922,-75.50051599999998
dSl7CaYMTKS8IAYeiyIyC,Kiteforce,kiteforce,45.540213,-73.6362855
7rDBC1rVn2qqWY8w4C0cI8,Kaliantan Kitesurf,kaliantankitesurf,-8.8705786,116.47839810000005
6kA6YwSPqEEGswaswwkGSi,Kathadi South Kiteboarding School,quest-asia,9.2764166,79.23947609999998
7GvUtPNHwIMeMSEe0IS8ws,Kiteology DR,kiteologydr,18.6967294,-68.4459035
1Lm7cyBrIECWKIoIakAQ0g,Kite&Surf,kiteesurf-natal,-5.7059334,-35.3032689
3aDpKUqZOMu4mu2WSGCsgG,Kitesurf Sardinia School,kitesurfsardinia,39.0586917,8.452874000000065
43dGnwtf2ogKUUsKKO2usy,Kite Manglar,kitemanglar,36.13565870000001,-5.8450171
2ls3JlFoVG0kOCYWmW4YOY,Kiteline Cumbuco,kiteline-cumbuco,-3.6334777,-38.71511829999999
36bcvbcejjVa1FEbSiUD2n,Kitesurf Roatan,kitesurf-roatan,16.429548,-86.29463399999997
2dknz7tkf6Yw62cGm48SIC,AxelAir,axelair,43.5450513,3.9717565
1PtCDWx15i8S28C4wQIqi2,Sensations Kite,sensationskite,48.61439559999999,-2.0073851
27TGqpTBVSyowoA64AYE0s,Kitesurf Cayman,kitesurfcayman,19.3889891,-81.36927740000002
1SPPSFzYAgyI0EqMWSCc0w,Sud Landes Kite,sudlandeskite,43.706956,-1.433593
61BbdoLVZYkemQgcSeKgeI,Play Los Roques,playlosroques,11.9506177,-66.67569870000001
3OcMZUHo1iOIQQmSmOg2om,Le Menhir Normandie Kite,lemenhirnormandiekite,49.295689,-0.1041894
1UqHhFYxakA6qe8e4EiUso,IKC,ikc,-28.1155421,-48.6789182
1hsB4jOi3YYA8GqmwY62oy,Kite Full,kitefull,-30.046712300000006,-51.1798419
YsAsi9LiSau0sqwwaOKgU,Cuba Kite,cuba-kite,22.5409284,-78.3669754
72HerWO9Qk8aguqAUAAwKQ,Kitestrophik,kitestrophik,-2.7961157,-40.5180354
2JAF3LOKtioGyiIqWYEOoK,Boards And Fun Kite School,boards-and-fun,19.7509228,-70.4144209
60LU7KFsRioeGwu8OwamYG,Urla Kite,urlakite,38.3328417,26.645343800000006
bYHmCNdq4Sy4maiiyqwMm,P5 Beach Club,p5beachclub,-3.7442311,-38.4505536
62MJPur7qg6G0SmGGeW4gs,Atins Kite Boarding,atinskiteboarding,-2.5681792000000003,-42.7474232
UqMuXvdEQw26EQ6GKUuiq,Aruba kitesurfing,arubakitesurf,12.584546,-70.04553899999996
60Osowm1ags6kYy0uWgaUa,Kite Club Puerto Plata,kiteclubpuertoplata,19.7945288,-70.6804983
2b3dEDTeCoSiQS8gqkOU2K,DFC kiteboarding,dfc-kiteboarding,51.0556051,2.4239037
7hHHOThTpYs2mgQEeECkg8,Playa del Carmen Kiteboarding,pdckiteboarding,20.60527,-87.09732609999998
pAFnU673vauEwmEGuUwww,Tarifa Air Force,tarifa-air-force,36.01432089999999,-5.6044497
4i6nSwXSdW6uSsCA4KmYuK,Costa Azahar Watersports,costaazaharwatersports,40.082317,0.1371655
2nfn5plXOcUAUI406OiM4e,Nomad Kitesurf Colombia,nomadkiteschool,10.4384311,-75.5188904
6BPIv6oUhyQ4Mq0000IggE,Forte Kite Surf,fortekitesurf,-22.8792614,-42.0188326
5WfaLEPkjK2osICaciEy0u,Kitesurf Uruguay,kitesurfuruguay,-34.650308,-56.211816000000006
cRhqi1YgUweyuiAkSGAK8,Nix Kite Curacao,nixkitecuracao,12.16957,-68.99002
5qZzKURhduYcoGwSSykAaw,Radical Sports Tobago,radicalsportstobago,11.1647213,-60.84009779999999
4SpUB947bqymaWGGU0Aceg,MF Kite,mfkite,43.0383558,6.1188176
Rm8DQ9LX0YqScysQc2kWy,KiteCenter44,kitecenter44,47.260985,-2.341161
294CidwxwAKI82yw8AYqSA,Kite Club Cabarete,kite-club-cabarete,19.7509228,-70.4144209
46VV1Sa34cWkQGoUAIkMmC,Venturi Kite Center,venturikite,10.898887599999998,-63.9677051
6uSsY9HSkEE4u6Ac4icigy,Mallorca Kiteschool,mallorcakiteschool,39.861206,3.097846
2UwGRNWMvmS4GM2gI8S80a,KITE415,kite415,37.82436420000001,-122.377122
Tepx0jSU4CKEIoqwyEy8w,Windkite Cadiz,windkite-cadiz,36.7597613,-6.362255600000001
2VqqqXpUmsSSiOcUyKKMwO,AM Kite School,amkiteschool,-34.644662,-58.65222699999999
OkDjAoAGMoQauy46GIcwW,CBCM Boarder Club,cbcmboarderclub,42.6317329,3.0324689
2OWOMkH1UcgcMwgc8yAyok,KKS - Kercroc Kite School,kite-bretagne,47.4956834,-2.6821336
5YFShE3I1qksqU0Sy0YUa,Surfing Park Andora,surfingparkandora,43.9510849,8.1511272
6jwy6GigQEsYMKWGGmEugy,Kitesurf Vacation,kitesurfvacation,20.6279173,-87.07309459999998
1BrmY6t5ruGqye0AU62KeM,Kite X Eilat,kitexeilat,29.557669,34.951925
2YJxuHifVS6uO2qCa2qguA,The Rascals Kite Resort,rascalskiteresort,8.259773,79.76607600000001
1mQqBxxdvequAMuWYioWsa,Kite Arena,kitearena,52.379783,4.640588
6N7hvSixI4eGKaMKYaSm8c,Vietnam Kiteboarding School,vietnamkiteboardingschool,10.9478686,108.20266289999995
4grmUwm6w0imocSQ2SoYEA,Kite Surf Evasion,kitesurf-evasion,43.399461,6.730926999999999
6kVWq4D7biaACqO4IsaKqA,KTS Kite Tarifa,ktstarifa,36.0233046,-5.6117348
6vKvfDBuKcsm0eYq4Oi0Qo,Hibiskite,hibiskite,43.54149279999999,4.1387512000000015
2ZluXrc2cMwoyS2Yqs0IcS,30 knots Board Sports,30knots,-3.736049,-38.4550891
2IT8V1tyJqoeKYYWEa8AeY,GoKite Melbourne,gokite-melbourne,-37.8571176,144.968476
6AOcHaue1lBVBdJXgY06ju,Pôle Kitesurf Normandie,pole-kitesurf-normandie,49.09784759999999,-1.6083155000000033
5c4r4Iin9iA9thbm50iN1v,The Kite Zone Bucerias,thekitezone-bucerias,20.7522544,-105.33412909999998
1x8nwhgq4AAII6kOkEIOEK,Ventana Bay Resort,ventanabay,24.0995708,-109.9946173
3dZq12FeFGg8mguoYOAqcc,Prokitebrasil,prokitebrasil,-4.2186753,-38.0463258
4Ee9716qrSm0kmgWemkeAK,Kite Salento,kitesalento,40.2754693,18.4278657
1w8vYRl3YEaAemIaOEaIuA,Blu Kitesurfing Jericoacoara,blukitesurfing,-2.8640978,-40.49236079999999
4HGJPdUR1Y06QqW0eAAgyI,Progress Kitesurf,progress-kitesurf,19.7509228,-70.4144209
2acbsZSaI0yUik4Gu4MGw2,Marseille Kite Club,marseillekiteclub,43.24300510000001,5.367321599999999
4xPUNjV0A88a6AmayMAOWg,Kiteboarding Croatia,kiteboarding-croatia,44.2455114,15.1897645
2FvENeVLokEOqoCS8qQaOY,Xtremewinds,xtremewinds,12.5827901,-70.04083440000001
4kY3SlAL0sgGg0k2g8YGce,Costa Kite,costakite,11.0298054,-85.7178196
6PEVF61fVeEgqeqAAwWAeE,Kite Club Lounge,kiteclub-lounge,-3.6266648,-38.7286525
6ze0KknORamEMysyamMAO2,Kite Mallorca,kite-mallorca,39.85717100000001,3.1034782
1TeEfMBaDO4QAiYgaysysk,30 Nudos,30nudos,28.0433528,-16.5402828
5ZuO6sD5dKqasa80Qgwqs0,Kite Zone School,kitezone-school,45.1647568,-1.0726344
20vGvLEVK0ICYuQkAcWUAa,Kiteskolen lars47,lars47,55.64652969999999,12.1784888
61v3y7k8hyyWIEoWYIE4G4,Kiteschool Portugal,kiteschoolportugal,37.076707,-8.770729
5EyxYscCxqsy6cIAGOEscy,LiliKitesurf,lilikitesurf,43.4130236,4.7375802
30rDNPGRniS2Aa4KKm4aGQ,Mistral Kite Passion,mistralkitepassion,43.3780505,4.834452
6sC70T4xJCaOoa2OcwyQoE,ExotiKite Kiteboarding,exotikite,23.6805313,-109.6979657
1KXez14q7eOM4IW0iIieKM,Elevation Kiteboarding School,elevationkiteboarding,24.1305326,-110.3041833
4N8GIsiZzyWaK4kA2GaI2U,Sun Kite School Nicaragua,kiteboardingnicaragua,11.4884437,-85.54214709999997
34Fxc8RK5iMgQgYOGMUyGy,Kite y Windsurf Laura,kiteywindsurflaura,-34.8240417,-54.62531260000001
5tBYWMsKGckQM2sAAIycsa,Rayong Kiteboarding School,rayong-kiteboardingschool,12.6783299,101.5589105
2dVGMkm2jqkyQIgS8UUSik,Unikite,unikite,42.8792352,3.0434107000000004
5zYxv6rkl2kseG0c4Oi4ks,Kite & Surf,kiteesurf,-28.1565313,-48.6569995
22W57sVXHKQi84mqogc2E,Global Kite,global-kite,41.2630542,1.9331573
6tV2JBuw5mGQsW73JbAjOy,Hawa Safaga Kite & Surf,hawa-safaga-kite-and-surf,26.788434167190136,33.93585566403203
3GssnUXTmwrsGVLp7dR2tA,Machete Kitesurf School,machete-kitesurf,8.643374699999999,-79.70773429999997
4HBPCSH4dqISOOgAcIugGg,Prowind Pelotas,prowind-pelotas,-31.772396,-52.226171
7eXhPLsUPmW8SMQICCOSao,Jaxsun Kitesurf,jaxsunsports,51.7368932,3.8183841999999686
1zm8Oe4YzugsMKaOSGcI06,Upwind,upwind,-22.9247377,-42.3005152
2wlMMLlFdCOGACgaaCq8Yu,Araruama Kite School,araruamakitesurf,-22.8868331,-42.31798320000001
2A33lrXT33ji8Ms2JGgElJ,Blue Pearl Experience,blue-pearl-experience,25.3686619,51.547406300000034
4dFh31urygO8yMaG4kCmWC,Playkite Watersports,playkite-watersports,27.461492100000005,33.5914029
c2lDe9OXRuQWi8goekaMw,Flow Kite School Sicily,kiteschoolsicily,37.8891215,12.4731654
2hOjSy3oaM8gkAQKAOCGw4,Kitesurf Mazara,kitesurfmazara,37.6550933,12.5899615
1psV7xkBt6uO0UWcSQYCu4,Kite Tour Stagnone,kitetourstagnone,37.8460927,12.4651821
6iMIhoOPZQtqSbT4R6Hy9B,M-air,m-air,24.7476458,125.26808549999998
4U2FUkN8PYCkkwiWwgecIS,Srilankakite,srilankakite,8.236158699999999,79.7586572
5VU7ivW7Sge6cSksaiyYuM,2XS,2xs,50.7751974,-0.9076809
1mfpORLrfxeCAwvpw0anMa,La Tour d Eole - Ocean Academy,la-tour-d-eole-ocean-academy,23.736690802040936,-15.784808941162055
2kGm8xSox64Y2Msyc204ac,Laurel Eastman Kiteboarding,laurel-eastman,19.752028,-70.41436999999998
66nrKG3hi8GKYEmmemEQ4S,Kiteguarapiranga,kiteguarapiranga,-23.7039904,-46.7147167
74PtUesTG8Imq6wYoYu8sA,KiteGeneration,kitegeneration,39.2214055,9.119254
2VeoUMSZhY64U82C68qISg,Surf Connect,surfconnect,-27.313949600000004,153.06896369999995
3fIc5pwt9YoaOaMUS6McC4,Australian Kitesurfing Academy KITEOZ,australian-kitesurfing-academy-kiteoz,-20.0190712,148.2455608
7AFcBXB3oW48qGScIOewIC,Club30kite,club30kite,43.505686,4.139378
6zM7zSExNKwkEos6GGssSU,Happy Winds Kiteboarding,happywindskiteboarding,36.91366,-76.06847090000002
77E0jPPtfi6kyIIU4OgYAI,BigStyle,bigstyle,53.34185600000001,-6.238672999999999
3jQdsJ505qGoeEm4m2qqQe,Kite Breizh Skol,kitebreizhskol,47.863769,-4.229125499999999
1stWNLvrdOUWe2qQygKmAM,GKBS Guayama KiteBoarding School,guayamakiteboardingschool,17.9345025,-66.1985292
6ud1ImcOuxl2NJAbogsBQE,ION Club Golf de Roses,ion-club-golf-de-roses,42.1493956,3.11437449999994
7Krky4wOsZt86dUIV1haDS,BN1 Kitesurfing,bn1-kitesurfing,50.8191241,-0.3294581999999764
2SdQcxVNyMSIq0yey8yaw,LAB Magic Kitesurf,labmagickite,43.4013255,3.656962
5ILNsrF6A8SACA6uccyOAS,Gulfport BoardSports,gulfportboardsports,30.3922533,-88.98982690000003
K538oKjS8KCw8qia6mIc2,Sporting Club Sardinia,portopollo,41.1850638,9.3250014
TomG6H0SC4SKg2Q8w48au,Cultura Extrema,culturaextrema,-35.5675929,-58.01614590000001
2OSVwZ5zlY866MgYywqo2A,WestGliss,westgliss,48.1901662,-4.299629299999999
6zezey7wjKiqmseAeSoOy4,Elite Watersports,elitewatersports,27.730454,-82.678851
2qKKcShxPuAKGwakIsSIeY,Drop Vertical,dropvertical,-23.0129424,-43.3190629
4x7i38OTMAy6EQCCYWom6e,Houston Kiteboarding,houstonkiteboarding,29.3936529,-94.902361
1RAx4IZRu0yiWAUsky4eEE,Surfing Sports Pescara,surfingsports-pescara,42.4899557,14.1897729
63kLhQ1VIsSc4cYE6EmICu,Kite Surf Chiclana,kitesurfchiclana,36.369267,-6.18087
6URLqehTNLTo3cfO7XyVYD,The KITE SURF & SUP Co. School,the-kite-surf-and-sup-co-school,50.8160102,-0.3397952999999916
3Bi6aEGrSUiAM0UiE8WyeG,Pro surfing Company,prsurfing,27.76564,-15.571049
1O4h06aXNuOAgIOC4YaEOi,Mangaviento,mangaviento,-29.8539012,-50.3274518
6An9XwnirmEkK2KWOwka2u,Kitepower,kitepower,-33.989396500000005,151.14639580000005
5SU7zkjHLUwYmOIoEgKMaM,Dakhla Spirit,dakhla-spirit,23.90381502054194,-15.785092594641128
2d8F26I4KIYacw6gE0MymI,Kitesurfing Lanka,kitesurfinglanka,8.2165366,79.715661
6z1y9U8GdOMGaq0I4YEeOA,Kitty Hawk Beaufort,kittyhawk-beaufort,34.716967700000005,-76.66523000000002
3IP940gyScmO40im4c2qC8,BEKS Kitesurfing,bekskitesurfing,50.83706890000001,-0.13786800000000002
56xUG1Wbpecsqm6CiY88AI,Kiteboarding Sarasota,sarasotakiteboardinglessons,27.172963,-82.48544960000002
3B22pFAzNuQs6Q0Ke64Oi8,Kitesurf Crotone,crotonekitesurf,39.08170459999999,17.136525
5AwIt1tkk0Gw0cUQsi6SMm,Ocean Players,oceanplayers,46.4905006,-1.7724086000000625
1ImuA6E0s8uYOYUYsKmaEQ,Hooked Kitesurfing,hookedkitesurfing,52.2206815,-6.9219133
3RE3p3SnRmm2sCOm4ggwY2,2capskite,2capskite,50.9426776,1.7490988
7tiq4EIYz6EyguIIGkaS2O,Boavista Kite,boavistakite,16.115090300000002,-22.9092627
2fIKtcsvs8okUmge2OWSam,Kite Sjælland,kitesjaelland,55.582713700000006,12.656904
3WHxamLmlqu4MqgEyK0mKa,Naxos Kitesurf Club,naxoskitesurf,36.9912921,25.3920486
DZ0KKzymJwggwQqGKoOoe,Pro Kite Surf,prokitesurf-kiteboarding,27.797659000000003,-97.3939946
3DfBCWl9OoAKwemG0oYOA6,Olli Kite Mallorca,ollikitemallorca,39.85753709999999,3.1002278
rFlK1GTmWkyyy6a4YiY2M,Freestyle Academy Kitesurfing,freestyle-boracay,11.9692679,121.9273114
5uikRUQJAkW0Uy60AUCQeM,Kitty Hawk Kites Nags Head Carolista,kittyhawk-nags-head-carolista,35.963882,-75.63177100000001
2fb2E4rWigWqAUiGum0I8e,KITE45°,kite45,38.7885752,0.0125389
CQxGUYZQKOYwoOOQKUaew,Bull Tarifa Kiteschool,bull-tarifa,36.01640850000001,-5.6055554
3pSbwjvzq0sUccSse4uUEC,Kitesurf School Roma,kitesurfschoolroma,41.8754775,12.1772094
FqGaH18VwIYYEaYs4k4qg,Océan Vagabond Dakhla,ocean-vagabond,23.9147882,-15.763359199999968
1PAqS9UkdSWiyUs2CC0Ici,Kite Zone Władysławowo,kitesurf-władysławowo,54.77324100000001,18.465548100000003
1RECJiT2Y3QQhPq56nY32A,Surf and Fly,surf-and-fly,51.34613659999999,3.2638984000000164
2dShuazqgoeO0IcyAwQEsG,KiteFeel,kitefeel,52.63171429999999,5.124303599999998
2q9jqTaXFKiw4qGekaO0km,Kitemex,kitemex,20.6632436,-87.03382140000002
7Cq0t2JDlCuIK4y4WA4cqk,Natural High,natural-high,51.7606245,3.8466597
6R4BX0MxxKg6waqGAAKQaw,Freekite School,freekiteschool,44.9102874,5.668789299999999
7nc6Rv3DbzJEJKLra9xxMw,Kite Club Hatteras,kite-club-hatteras,35.3607796,-75.50496759999999
63jcpIVp6M6Qc60qogAW2g,Hamata Kite Village,kite-village-hamata,24.619405800000006,35.1075552
2ICF3gCbMdhuBq5BHKLhBM,Brighton Kitesurf & SUP Academy,brighton-kitesurf-and-sup-academy,50.8214672162082,-0.3214075216735637
2FzapKWragIsusAc4CsOEQ,7 Beaufort Kitehouse,kitehouse-somabay,26.7608965,33.5280072
6nBxXifJaoOIiM8QwuAEUo,Freedom Kite School,kitesurfestepona,36.4256345,-5.1510261
